Date,Open,High,Low,Close,Adj Close,Volume
2001-09-10,3.997500,4.195000,3.985000,4.112500,3.437319,19955600
2001-09-17,3.875000,4.020000,3.850000,3.877500,3.240901,31301600
2001-09-18,3.890000,3.970000,3.792500,3.900000,3.259706,14057600
2001-09-19,3.912500,4.092500,3.752500,3.825000,3.197021,23753200
2001-09-20,3.782500,3.805000,3.610000,3.667500,3.065377,35646000
2001-09-21,3.445000,3.630000,3.365000,3.570000,2.983885,39418400
2001-09-24,3.647500,3.785000,3.590000,3.742500,3.128063,28482400
2001-09-25,3.765000,3.792500,3.570000,3.762500,3.144781,19338800
2001-09-26,3.750000,3.757500,3.490000,3.500000,2.925377,17910000
2001-09-27,3.512500,3.682500,3.410000,3.632500,3.036124,13192400
2001-09-28,3.695000,3.802500,3.605000,3.735000,3.121796,15286400
2001-10-01,3.700000,3.745000,3.540000,3.700000,3.092542,12856400
2001-10-02,3.637500,3.772500,3.567500,3.640000,3.042392,19926400
2001-10-03,3.630000,3.985000,3.602500,3.915000,3.272243,16256000
2001-10-04,3.962500,4.045000,3.700000,3.767500,3.148960,38448400
2001-10-05,4.102500,4.320000,4.007500,4.240000,3.543885,40668800
2001-10-08,4.177500,4.312500,4.147500,4.267500,3.566870,11134800
2001-10-09,4.252500,4.280000,4.087500,4.110000,3.435228,10286400
2001-10-10,4.160000,4.332500,4.120000,4.197500,3.508364,11255200
2001-10-11,4.230000,4.265000,4.127500,4.255000,3.556424,16421600
2001-10-12,4.187500,4.187500,3.837500,4.000000,3.343288,25874400
2001-10-15,3.972500,4.112500,3.917500,4.107500,3.433139,12568800
2001-10-16,4.137500,4.270000,4.087500,4.217500,3.525080,13238400
2001-10-17,4.312500,4.325000,3.950000,3.972500,3.320303,18205200
2001-10-18,3.960000,4.140000,3.887500,4.075000,3.405975,14733200
2001-10-19,4.040000,4.250000,4.030000,4.152500,3.470752,13813200
2001-10-22,4.185000,4.342500,4.120000,4.302500,3.596125,11846800
2001-10-23,4.350000,4.400000,4.237500,4.300000,3.594034,17464000
2001-10-24,4.310000,4.437500,4.282500,4.345000,3.631647,16976400
2001-10-25,4.322500,4.475000,4.210000,4.452500,3.721498,15873200
2001-10-26,4.420000,4.487500,4.360000,4.465000,3.731944,9687600
2001-10-29,4.437500,4.450000,4.212500,4.237500,3.541796,12180400
2001-10-30,4.190000,4.375000,4.092500,4.332500,3.621199,16934000
2001-10-31,4.342500,4.400000,4.222500,4.280000,3.577317,12156400
2001-11-01,4.287500,4.382500,4.232500,4.322500,3.612841,13973200
2001-11-02,4.350000,4.660000,4.325000,4.472500,3.738214,25409200
2001-11-05,4.565000,4.667500,4.517500,4.650000,3.886572,16546400
2001-11-06,4.577500,4.862500,4.562500,4.817500,4.026572,19555600
2001-11-07,4.825000,4.887500,4.670000,4.750000,3.970154,13864800
2001-11-08,4.760000,4.850000,4.625000,4.720000,3.945081,9529200
2001-11-09,4.755000,4.797500,4.695000,4.757500,3.976424,10427600
2001-11-12,4.777500,4.797500,4.525000,4.775000,3.991052,8524800
2001-11-13,4.782500,4.837500,4.642500,4.827500,4.034931,11255200
2001-11-14,4.830000,4.875000,4.700000,4.780000,3.995230,14279200
2001-11-15,4.765000,4.812500,4.732500,4.792500,4.005676,11527600
2001-11-16,4.512500,4.562500,4.287500,4.375000,3.656723,79164000
2001-11-19,4.387500,4.392500,4.267500,4.347500,3.633737,22384400
2001-11-20,4.350000,4.425000,4.287500,4.345000,3.631647,17835200
2001-11-21,4.352500,4.442500,4.285000,4.327500,3.617020,12976000
2001-11-23,4.327500,4.352500,4.300000,4.327500,3.617020,2713200
2001-11-26,4.360000,4.372500,4.272500,4.342500,3.629557,15608000
2001-11-27,4.312500,4.367500,4.262500,4.297500,3.591946,17587600
2001-11-28,4.267500,4.335000,4.187500,4.227500,3.533437,15805200
2001-11-29,4.250000,4.255000,4.170000,4.225000,3.531348,14431600
2001-11-30,4.267500,4.442500,4.227500,4.430000,3.702692,23841600
2001-12-03,4.407500,4.727500,4.400000,4.620000,3.861498,33618000
2001-12-04,4.630000,4.925000,4.627500,4.915000,4.108066,27789600
2001-12-05,4.915000,4.992500,4.860000,4.977500,4.160306,28917600
2001-12-06,4.965000,4.967500,4.865000,4.885000,4.082992,13640000
2001-12-07,4.865000,4.890000,4.690000,4.737500,3.959708,13612400
2001-12-10,4.727500,4.847500,4.687500,4.780000,3.995230,13020000
2001-12-11,4.812500,4.902500,4.740000,4.757500,3.976424,9232800
2001-12-12,4.740000,4.740000,4.547500,4.685000,3.915826,18997200
2001-12-13,4.595000,4.737500,4.565000,4.677500,3.909557,15620800
2001-12-14,4.650000,4.895000,4.650000,4.802500,4.014036,14090000
2001-12-17,4.802500,4.912500,4.800000,4.880000,4.078811,12110800
2001-12-18,4.747500,4.880000,4.695000,4.877500,4.076722,12603200
2001-12-19,4.832500,4.850000,4.687500,4.775000,3.991052,10424400
2001-12-20,4.750000,4.762500,4.595000,4.602500,3.846871,11459200
2001-12-21,4.625000,4.785000,4.562500,4.710000,3.936722,16509200
2001-12-24,4.687500,4.775000,4.665000,4.715000,3.940901,2760800
2001-12-26,4.715000,4.812500,4.687500,4.755000,3.974334,5840000
2001-12-27,4.762500,4.875000,4.750000,4.840000,4.045379,6976400
2001-12-28,4.855000,4.947500,4.837500,4.875000,4.074632,6948000
2001-12-31,4.845000,4.940000,4.755000,4.762500,3.980602,9476800
2002-01-02,4.777500,4.895000,4.750000,4.877500,4.076722,11298400
2002-01-03,4.897500,5.125000,4.895000,5.105000,4.266871,25148400
2002-01-04,5.427500,5.625000,5.425000,5.527500,4.620007,62756400
2002-01-07,5.520000,5.622500,5.437500,5.460000,4.563588,23204000
2002-01-08,5.470000,5.702500,5.462500,5.672500,4.741201,21871600
2002-01-09,5.712500,5.742500,5.457500,5.467500,4.569856,18543600
2002-01-10,5.480000,5.625000,5.425000,5.617500,4.695230,17722000
2002-01-11,5.612500,5.640000,5.452500,5.470000,4.571947,20484800
2002-01-14,5.470000,5.505000,5.390000,5.475000,4.576127,18553600
2002-01-15,5.455000,5.502500,5.427500,5.477500,4.578216,14385600
2002-01-16,5.485000,5.510000,5.300000,5.312500,4.440305,11719600
2002-01-17,5.295000,5.502500,5.295000,5.502500,4.599111,14024800
2002-01-18,5.520000,5.562500,5.402500,5.477500,4.578216,13901600
2002-01-22,5.485000,5.525000,5.342500,5.345000,4.467468,9051600
2002-01-23,5.415000,5.712500,5.345000,5.660000,4.730753,21312400
2002-01-24,5.755000,5.832500,5.560000,5.785000,4.835231,27716800
2002-01-25,5.850000,5.850000,5.632500,5.712500,4.774632,20340400
2002-01-28,5.717500,5.777500,5.587500,5.720000,4.780901,9624000
2002-01-29,5.687500,5.730000,5.500000,5.580000,4.663887,13134000
2002-01-30,5.552500,5.720000,5.525000,5.690000,4.755826,16829600
2002-01-31,5.720000,5.970000,5.707500,5.942500,4.966872,29612000
2002-02-01,5.962500,5.962500,5.625000,5.717500,4.778812,19589600
2002-02-04,5.705000,5.757500,5.530000,5.572500,4.657618,13523200
2002-02-05,5.580000,5.732500,5.510000,5.592500,4.674334,13014400
2002-02-06,5.627500,5.662500,5.390000,5.445000,4.551050,13810000
2002-02-07,5.477500,5.592500,5.380000,5.415000,4.525976,14914000
2002-02-08,5.425000,5.500000,5.312500,5.495000,4.592843,11180800
2002-02-11,5.497500,5.562500,5.422500,5.450000,4.555229,11877600
2002-02-12,5.442500,5.485000,5.375000,5.382500,4.498812,6969600
2002-02-13,5.407500,5.512500,5.375000,5.500000,4.597023,6659600
2002-02-14,5.487500,5.572500,5.395000,5.435000,4.542691,8359200
2002-02-15,5.465000,5.507500,5.377500,5.390000,4.505079,6078000
2002-02-19,5.337500,5.470000,5.292500,5.337500,4.461202,7352800
2002-02-20,5.345000,5.437500,5.310000,5.407500,4.519708,7732400
2002-02-21,5.377500,5.485000,5.255000,5.275000,4.408961,10444800
2002-02-22,5.252500,5.477500,5.205000,5.402500,4.515529,10674000
2002-02-25,5.385000,5.560000,5.382500,5.537500,4.628364,11096800
2002-02-26,5.612500,5.662500,5.385000,5.577500,4.661798,13205600
2002-02-27,5.617500,5.705000,5.565000,5.610000,4.688963,14112400
2002-02-28,5.705000,5.900000,5.677500,5.752500,4.808066,22622800
2002-03-01,5.890000,5.940000,5.712500,5.875000,4.910456,21678400
2002-03-04,5.910000,6.032500,5.800000,6.017500,5.029560,23330400
2002-03-05,5.992500,6.072500,5.810000,5.867500,4.904186,15773200
2002-03-06,5.895000,5.897500,5.730000,5.785000,4.835231,16816800
2002-03-07,5.802500,5.850000,5.737500,5.780000,4.831051,10128000
2002-03-08,5.787500,5.820000,5.650000,5.740000,4.797619,17586400
2002-03-11,5.750000,5.870000,5.687500,5.712500,4.774632,13410000
2002-03-12,5.675000,5.737500,5.587500,5.725000,4.785082,11203600
2002-03-13,5.665000,5.827500,5.625000,5.665000,4.734931,10560800
2002-03-14,5.697500,5.882500,5.695000,5.835000,4.877022,13051600
2002-03-15,5.962500,5.990000,5.862500,5.937500,4.962693,13027200
2002-03-18,5.962500,6.000000,5.872500,5.935000,4.960603,12272800
2002-03-19,5.917500,6.007500,5.915000,5.965000,4.985680,8506000
2002-03-20,5.937500,6.132500,5.890000,5.920000,4.948067,14892000
2002-03-21,5.932500,6.000000,5.795000,5.995000,5.010754,8948400
2002-03-22,5.927500,5.980000,5.865000,5.895000,4.927171,8623600
2002-03-25,5.890000,5.955000,5.762500,5.800000,4.847769,12520000
2002-03-26,5.760000,5.935000,5.715000,5.872500,4.908365,10365600
2002-03-27,5.810000,5.922500,5.757500,5.867500,4.904186,8839600
2002-03-28,5.875000,5.885000,5.762500,5.782500,4.833141,8424000
2002-04-01,5.767500,5.832500,5.702500,5.825000,4.868665,8368800
2002-04-02,5.797500,5.880000,5.777500,5.820000,4.864485,10630800
2002-04-03,5.827500,5.935000,5.812500,5.872500,4.908365,8858400
2002-04-04,5.815000,5.990000,5.815000,5.970000,4.989857,12196800
2002-04-05,6.065000,6.132500,5.995000,6.010000,5.023290,12089600
2002-04-08,5.907500,6.122500,5.897500,6.112500,5.108963,12412800
2002-04-09,6.115000,6.245000,6.087500,6.235000,5.211350,17052800
2002-04-10,6.217500,6.287500,6.190000,6.265000,5.236425,17633600
2002-04-11,6.220000,6.342500,6.202500,6.230000,5.207172,12921200
2002-04-12,6.232500,6.385000,6.225000,6.292500,5.259410,13070400
2002-04-15,6.282500,6.360000,6.192500,6.277500,5.246874,12070800
2002-04-16,6.297500,6.385000,6.270000,6.345000,5.303290,11206000
2002-04-17,6.365000,6.425000,6.287500,6.407500,5.355529,12312000
2002-04-18,6.410000,6.420000,6.240000,6.350000,5.307471,11622400
2002-04-19,6.372500,6.375000,6.235000,6.245000,5.219707,9256800
2002-04-22,6.240000,6.310000,6.190000,6.240000,5.215530,9154400
2002-04-23,6.265000,6.320000,6.260000,6.292500,5.259410,7819600
2002-04-24,6.312500,6.375000,6.292500,6.295000,5.261499,10201600
2002-04-25,6.325000,6.410000,6.310000,6.345000,5.303290,12388800
2002-04-26,6.312500,6.312500,5.877500,5.880000,4.914634,38074400
2002-04-29,5.890000,6.000000,5.722500,5.770000,4.822695,23403600
2002-04-30,5.762500,5.775000,5.660000,5.705000,4.768364,32667200
2002-05-01,5.712500,5.940000,5.675000,5.905000,4.935529,16536000
2002-05-02,5.927500,5.995000,5.835000,5.912500,4.941799,14216400
2002-05-03,5.947500,6.042500,5.840000,5.867500,4.904186,14090400
2002-05-06,5.867500,5.897500,5.637500,5.665000,4.734931,10545200
2002-05-07,5.672500,5.800000,5.627500,5.700000,4.764185,14600400
2002-05-08,5.742500,5.747500,5.550000,5.687500,4.753738,25452400
2002-05-09,5.672500,5.705000,5.577500,5.602500,4.682693,12622800
2002-05-10,5.607500,5.647500,5.505000,5.505000,4.601201,14835600
2002-05-13,5.555000,5.625000,5.502500,5.617500,4.695230,19186800
2002-05-14,5.725000,5.940000,5.675000,5.897500,4.929262,22885200
2002-05-15,5.900000,6.050000,5.855000,5.970000,4.989857,16771200
2002-05-16,5.975000,6.037500,5.902500,5.970000,4.989857,8886800
2002-05-17,6.042500,6.112500,5.947500,6.015000,5.027469,8931600
2002-05-20,5.815000,5.875000,5.757500,5.827500,4.870752,20007200
2002-05-21,5.857500,5.925000,5.737500,5.762500,4.816425,16362800
2002-05-22,5.747500,5.792500,5.625000,5.715000,4.776723,11074800
2002-05-23,5.737500,5.795000,5.617500,5.722500,4.782991,12664400
2002-05-24,5.722500,5.735000,5.605000,5.607500,4.686872,11109200
2002-05-28,5.710000,5.717500,5.482500,5.527500,4.620007,12626400
2002-05-29,5.640000,5.800000,5.635000,5.745000,4.801797,22387200
2002-05-30,5.800000,5.900000,5.787500,5.892500,4.925080,17188800
2002-05-31,6.017500,6.125000,5.997500,6.070000,5.073440,25678000
2002-06-03,6.075000,6.087500,5.887500,5.917500,4.945977,17960400
2002-06-04,5.900000,6.080000,5.875000,6.055000,5.060903,18070000
2002-06-05,6.085000,6.262500,6.062500,6.245000,5.219707,23107600
2002-06-06,6.250000,6.250000,6.080000,6.087500,5.088066,17029600
2002-06-07,6.152500,6.255000,6.130000,6.227500,5.205083,25134800
2002-06-10,6.240000,6.240000,6.112500,6.157500,5.146574,9912400
2002-06-11,6.217500,6.237500,5.935000,5.980000,4.998216,14983600
2002-06-12,5.970000,6.137500,5.950000,6.097500,5.096425,16124400
2002-06-13,6.047500,6.055000,5.900000,5.930000,4.956425,11985600
2002-06-14,5.892500,5.925000,5.610000,5.910000,4.939709,17037600
2002-06-17,5.915000,6.115000,5.875000,6.077500,5.079710,11302000
2002-06-18,6.010000,6.185000,6.002500,6.117500,5.113142,12568000
2002-06-19,6.077500,6.180000,6.062500,6.110000,5.106872,11967600
2002-06-20,6.197500,6.325000,6.100000,6.247500,5.221798,27260000
2002-06-21,6.202500,6.307500,6.092500,6.180000,5.165380,26127600
2002-06-24,6.120000,6.257500,5.992500,6.187500,5.171650,16188000
2002-06-25,6.245000,6.245000,6.052500,6.125000,5.119409,19342400
2002-06-26,6.025000,6.140000,5.762500,6.122500,5.117321,25328000
2002-06-27,6.172500,6.255000,5.957500,6.242500,5.217618,17732800
2002-06-28,6.250000,6.280000,6.130000,6.212500,5.192544,15729200
2002-07-01,6.105000,6.240000,6.072500,6.090000,5.090157,11916800
2002-07-02,6.065000,6.190000,5.872500,5.880000,4.914634,26607600
2002-07-03,5.862500,5.970000,5.700000,5.790000,4.839409,17630400
2002-07-05,5.897500,6.010000,5.825000,5.960000,4.981499,8095600
2002-07-08,5.977500,6.007500,5.595000,5.907500,4.937619,15284000
2002-07-09,5.837500,5.892500,5.642500,5.672500,4.741201,22216000
2002-07-10,5.700000,5.825000,5.580000,5.627500,4.703588,16889600
2002-07-11,5.547500,5.652500,5.380000,5.597500,4.678514,22029600
2002-07-12,5.675000,5.700000,5.410000,5.497500,4.594932,17730800
2002-07-15,5.462500,5.562500,5.057500,5.542500,4.632544,30284000
2002-07-16,5.535000,5.592500,5.232500,5.305000,4.434036,23519200
2002-07-17,5.435000,5.437500,5.197500,5.350000,4.471647,17574000
2002-07-18,5.342500,5.467500,5.202500,5.240000,4.379707,17374800
2002-07-19,5.147500,5.175000,4.975000,5.025000,4.200006,17306400
2002-07-22,5.005000,5.082500,4.610000,4.905000,4.099707,21996800
2002-07-23,4.872500,4.937500,4.680000,4.717500,3.942991,30248000
2002-07-24,4.702500,5.352500,4.685000,5.270000,4.404783,32798800
2002-07-25,5.165000,5.175000,4.800000,5.002500,4.181200,33250000
2002-07-26,5.152500,5.167500,4.675000,4.875000,4.074632,37261600
2002-07-29,4.985000,5.082500,4.940000,5.077500,4.243886,21252000
2002-07-30,5.072500,5.080000,4.877500,4.930000,4.120602,21841200
2002-07-31,4.915000,4.940000,4.815000,4.907500,4.101796,15476800
2002-08-01,4.880000,4.920000,4.707500,4.710000,3.936722,17660000
2002-08-02,4.787500,4.872500,4.617500,4.702500,3.930454,20138000
2002-08-05,4.715000,4.802500,4.625000,4.657500,3.892841,14317200
2002-08-06,4.722500,4.817500,4.625000,4.772500,3.988962,19698800
2002-08-07,4.812500,4.835000,4.642500,4.820000,4.028662,15436800
2002-08-08,4.760000,4.860000,4.702500,4.847500,4.051646,13516800
2002-08-09,4.825000,4.917500,4.765000,4.872500,4.072543,13080000
2002-08-12,4.862500,4.980000,4.825000,4.930000,4.120602,9117600
2002-08-13,4.947500,4.982500,4.735000,4.735000,3.957617,13444400
2002-08-14,4.752500,5.175000,4.707500,5.120000,4.279410,20736000
2002-08-15,5.077500,5.325000,5.075000,5.320000,4.446574,19522400
2002-08-16,5.225000,5.300000,5.125000,5.205000,4.350454,13276400
2002-08-19,5.220000,5.455000,5.175000,5.452500,4.557320,11403200
2002-08-20,5.340000,5.347500,5.200000,5.262500,4.398513,11850400
2002-08-21,5.312500,5.317500,5.075000,5.217500,4.360901,20479600
2002-08-22,5.220000,5.300000,5.075000,5.282500,4.415228,10922400
2002-08-23,5.240000,5.375000,5.212500,5.257500,4.394334,10446400
2002-08-26,5.332500,5.345000,5.125000,5.247500,4.385977,9424800
2002-08-27,5.252500,5.282500,5.067500,5.080000,4.245975,13438400
2002-08-28,5.057500,5.125000,4.952500,4.965000,4.149857,13184400
2002-08-29,4.925000,5.150000,4.900000,5.112500,4.273139,17880800
2002-08-30,5.062500,5.150000,4.975000,5.025000,4.200006,15037200
2002-09-03,4.997500,5.072500,4.937500,4.995000,4.174931,14262400
2002-09-04,5.010000,5.200000,4.985000,5.175000,4.325377,17129200
2002-09-05,5.092500,5.125000,5.020000,5.057500,4.227170,14238400
2002-09-06,5.125000,5.295000,5.055000,5.220000,4.362990,14946400
2002-09-09,5.192500,5.275000,5.132500,5.225000,4.367170,9657600
2002-09-10,5.222500,5.262500,5.080000,5.262500,4.398513,12384800
2002-09-11,5.280000,5.312500,5.102500,5.122500,4.281498,13680000
2002-09-12,5.122500,5.152500,5.035000,5.045000,4.216723,10389600
2002-09-13,5.020000,5.172500,4.987500,5.140000,4.296126,12114000
2002-09-16,5.142500,5.197500,5.055000,5.142500,4.298216,7899200
2002-09-17,5.187500,5.227500,5.012500,5.027500,4.202096,15720000
2002-09-18,4.992500,5.162500,4.900000,5.085000,4.250155,16858400
2002-09-19,5.000000,5.187500,4.975000,5.092500,4.256422,15324000
2002-09-20,5.172500,5.227500,5.020000,5.195000,4.342095,19784800
2002-09-23,5.132500,5.182500,5.007500,5.072500,4.239707,11399200
2002-09-24,5.005000,5.102500,4.950000,4.995000,4.174931,14022800
2002-09-25,5.012500,5.200000,5.010000,5.170000,4.321199,15532800
2002-09-26,5.177500,5.340000,5.175000,5.295000,4.425679,16766800
2002-09-27,5.287500,5.392500,5.230000,5.250000,4.388064,15395200
2002-09-30,5.192500,5.295000,5.065000,5.165000,4.317021,15950800
2002-10-01,5.165000,5.372500,5.165000,5.350000,4.471647,19328000
2002-10-02,5.297500,5.380000,5.190000,5.235000,4.375529,19556400
2002-10-03,5.222500,5.387500,5.200000,5.275000,4.408961,16744400
2002-10-04,5.375000,5.490000,5.245000,5.305000,4.434036,23352800
2002-10-07,5.212500,5.380000,5.207500,5.277500,4.411051,16585600
2002-10-08,5.317500,5.522500,5.302500,5.435000,4.542691,16047200
2002-10-09,5.405000,5.492500,5.340000,5.382500,4.498812,18296800
2002-10-10,5.312500,5.570000,5.167500,5.547500,4.636724,27023200
2002-10-11,5.597500,5.727500,5.500000,5.662500,4.732843,19050000
2002-10-14,5.660000,5.807500,5.635000,5.772500,4.824782,15008800
2002-10-15,5.962500,6.025000,5.790000,5.885000,4.918814,21058800
2002-10-16,5.770000,5.912500,5.765000,5.852500,4.891648,18310400
2002-10-17,5.882500,5.882500,5.322500,5.430000,4.538514,43244400
2002-10-18,5.437500,5.590000,5.417500,5.582500,4.665977,19543200
2002-10-21,5.587500,5.782500,5.505000,5.777500,4.828962,13738000
2002-10-22,5.670000,5.875000,5.600000,5.647500,4.720306,12622800
2002-10-23,5.655000,5.782500,5.635000,5.780000,4.831051,12199600
2002-10-24,5.790000,5.842500,5.562500,5.612500,4.691051,15534800
2002-10-25,5.627500,5.982500,5.625000,5.982500,5.000305,19796000
2002-10-28,5.985000,5.997500,5.750000,5.797500,4.845678,14944400
2002-10-29,5.837500,5.910000,5.750000,5.875000,4.910456,18190800
2002-10-30,5.847500,5.985000,5.772500,5.945000,4.968963,15902800
2002-10-31,5.950000,6.025000,5.900000,5.960000,4.981499,14881200
2002-11-01,6.012500,6.040000,5.910000,5.965000,4.985680,21826800
2002-11-04,5.847500,5.927500,5.685000,5.715000,4.776723,21573200
2002-11-05,5.647500,5.850000,5.645000,5.835000,4.877022,12016000
2002-11-06,5.855000,5.862500,5.682500,5.792500,4.841500,14795600
2002-11-07,5.785000,5.792500,5.685000,5.735000,4.793441,13445600
2002-11-08,5.702500,5.762500,5.612500,5.635000,4.709857,13383600
2002-11-11,5.487500,5.552500,5.422500,5.442500,4.548962,15027200
2002-11-12,5.445000,5.615000,5.402500,5.460000,4.563588,13476400
2002-11-13,5.402500,5.510000,5.360000,5.472500,4.574037,16234800
2002-11-14,5.487500,5.660000,5.475000,5.630000,4.705678,12754000
2002-11-15,5.602500,5.612500,5.330000,5.500000,4.597023,25001600
2002-11-18,5.505000,5.535000,5.375000,5.377500,4.494633,14153600
2002-11-19,5.275000,5.447500,5.212500,5.345000,4.467468,16403200
2002-11-20,5.322500,5.507500,5.312500,5.475000,4.576127,11368800
2002-11-21,5.487500,5.597500,5.335000,5.382500,4.498812,24713200
2002-11-22,5.375000,5.487500,5.362500,5.452500,4.557320,11833200
2002-11-25,5.475000,5.520000,5.407500,5.502500,4.599111,10763200
2002-11-26,5.435000,5.515000,5.425000,5.467500,4.569856,12452800
2002-11-27,5.482500,5.670000,5.475000,5.610000,4.688963,12374400
2002-11-29,5.622500,5.625000,5.405000,5.435000,4.542691,8216400
2002-12-02,5.500000,5.522500,5.342500,5.395000,4.509261,13846800
2002-12-03,5.412500,5.417500,5.217500,5.245000,4.383887,14442800
2002-12-04,5.227500,5.345000,5.177500,5.287500,4.419410,14154800
2002-12-05,5.360000,5.370000,5.125000,5.137500,4.294036,18273600
2002-12-06,5.062500,5.347500,5.062500,5.312500,4.440305,18987200
2002-12-09,5.292500,5.300000,5.137500,5.155000,4.308662,10676400
2002-12-10,5.165000,5.267500,5.125000,5.147500,4.302394,13426000
2002-12-11,5.075000,5.150000,5.062500,5.090000,4.254333,12764800
2002-12-12,5.122500,5.212500,5.045000,5.177500,4.327469,12817200
2002-12-13,5.115000,5.185000,5.067500,5.090000,4.254333,11526400
2002-12-16,5.090000,5.360000,5.062500,5.325000,4.450752,18487200
2002-12-17,5.287500,5.315000,5.187500,5.280000,4.413141,15953200
2002-12-18,5.287500,5.380000,5.242500,5.337500,4.461202,18296800
2002-12-19,5.312500,5.372500,5.187500,5.202500,4.348364,15842400
2002-12-20,5.287500,5.305000,5.127500,5.185000,4.333738,33691200
2002-12-23,5.210000,5.262500,5.170000,5.230000,4.371350,7944400
2002-12-24,5.245000,5.272500,5.162500,5.175000,4.325377,4364800
2002-12-26,5.172500,5.262500,5.147500,5.200000,4.346275,6422400
2002-12-27,5.182500,5.192500,5.105000,5.135000,4.291946,5760400
2002-12-30,5.150000,5.160000,5.060000,5.155000,4.308662,7118400
2002-12-31,5.142500,5.160000,5.075000,5.095000,4.258514,8429200
2003-01-02,5.117500,5.335000,5.115000,5.300000,4.429857,13084800
2003-01-03,5.340000,5.422500,5.235000,5.280000,4.413141,15736000
2003-01-06,5.297500,5.407500,5.290000,5.367500,4.486275,11618000
2003-01-07,5.340000,5.340000,5.247500,5.310000,4.438214,13817600
2003-01-08,5.255000,5.312500,5.162500,5.197500,4.344185,12155200
2003-01-09,5.265000,5.295000,5.190000,5.200000,4.346275,10834800
2003-01-10,5.135000,5.230000,5.115000,5.222500,4.365081,12707600
2003-01-13,5.137500,5.215000,5.112500,5.162500,4.314932,10406400
2003-01-14,5.140000,5.175000,5.037500,5.067500,4.235528,11915600
2003-01-15,5.085000,5.132500,5.025000,5.087500,4.252245,12843600
2003-01-16,5.087500,5.130000,5.012500,5.062500,4.231349,8577200
2003-01-17,5.022500,5.087500,5.007500,5.022500,4.197917,14118400
2003-01-21,5.000000,5.080000,4.940000,4.950000,4.137321,15276400
2003-01-22,4.970000,5.072500,4.905000,5.012500,4.189558,15816400
2003-01-23,5.007500,5.050000,4.935000,5.005000,4.183290,13713200
2003-01-24,5.490000,5.770000,5.475000,5.737500,4.795530,76154800
2003-01-27,5.632500,5.737500,5.565000,5.655000,4.726573,25182000
2003-01-28,5.700000,5.825000,5.650000,5.672500,4.741201,22420400
2003-01-29,5.637500,5.762500,5.537500,5.707500,4.770454,15028800
2003-01-30,5.732500,5.732500,5.610000,5.622500,4.699408,12371600
2003-01-31,5.630000,5.747500,5.575000,5.680000,4.747469,16347600
2003-02-03,5.667500,5.712500,5.625000,5.655000,4.726573,10298800
2003-02-04,5.620000,5.650000,5.517500,5.587500,4.670156,11633600
2003-02-05,5.630000,5.677500,5.502500,5.547500,4.636724,14439200
2003-02-06,5.502500,5.650000,5.475000,5.525000,4.617918,18924800
2003-02-07,5.577500,5.600000,5.400000,5.495000,4.592843,11958800
2003-02-10,5.480000,5.560000,5.400000,5.537500,4.628364,11592800
2003-02-11,5.552500,5.617500,5.477500,5.530000,4.622097,14013600
2003-02-12,5.522500,5.595000,5.500000,5.527500,4.620007,11374000
2003-02-13,5.565000,5.585000,5.417500,5.487500,4.586574,15189200
2003-02-14,5.502500,5.650000,5.490000,5.630000,4.705678,15174000
2003-02-18,5.657500,5.735000,5.637500,5.727500,4.787171,18297200
2003-02-19,5.700000,5.750000,5.637500,5.707500,4.770454,12360400
2003-02-20,5.742500,5.745000,5.632500,5.647500,4.720306,20950800
2003-02-21,5.732500,5.830000,5.675000,5.830000,4.872842,16381200
2003-02-24,5.755000,5.787500,5.612500,5.627500,4.703588,13568400
2003-02-25,5.575000,5.725000,5.525000,5.705000,4.768364,16609200
2003-02-26,5.657500,5.682500,5.520000,5.550000,4.638811,16738400
2003-02-27,5.592500,5.787500,5.590000,5.772500,4.824782,20987200
2003-02-28,5.750000,5.880000,5.730000,5.862500,4.900007,23471600
2003-03-03,5.905000,5.910000,5.780000,5.805000,4.851946,11909200
2003-03-04,5.832500,5.910000,5.750000,5.842500,4.883291,14660800
2003-03-05,5.837500,5.895000,5.777500,5.850000,4.889559,12893600
2003-03-06,5.805000,5.890000,5.777500,5.845000,4.885378,16022000
2003-03-07,5.780000,5.787500,5.665000,5.725000,4.785082,20260400
2003-03-10,5.675000,5.705000,5.575000,5.617500,4.695230,13686000
2003-03-11,5.610000,5.697500,5.562500,5.607500,4.686872,11834800
2003-03-12,5.552500,5.675000,5.550000,5.625000,4.701499,14953200
2003-03-13,5.732500,6.020000,5.665000,6.015000,5.027469,24048000
2003-03-14,6.007500,6.160000,5.952500,6.065000,5.069262,22818400
2003-03-17,6.010000,6.437500,5.985000,6.357500,5.313739,32274400
2003-03-18,6.290000,6.325000,6.195000,6.267500,5.238514,22938800
2003-03-19,6.277500,6.325000,6.177500,6.247500,5.221798,17352000
2003-03-20,6.225000,6.370000,6.105000,6.312500,5.276126,17868000
2003-03-21,6.422500,6.630000,6.352500,6.570000,5.491351,24469200
2003-03-24,6.375000,6.457500,6.287500,6.322500,5.284485,16649200
2003-03-25,6.325000,6.567500,6.295000,6.500000,5.432843,18417200
2003-03-26,6.497500,6.597500,6.440000,6.570000,5.491351,17401200
2003-03-27,6.490000,6.625000,6.447500,6.570000,5.491351,13008800
2003-03-28,6.512500,6.535000,6.407500,6.470000,5.407769,13854800
2003-03-31,6.355000,6.485000,6.282500,6.440000,5.382694,18570800
